product_price_id,price,seller_id,register_on,product_id
103,496.67,13,2019-04-01T22:56:35Z,67
108,865.85,15,2020-02-05T12:35:22Z,96
110,675.55,13,2018-11-13T14:36:18Z,95
114,577.35,15,2019-09-23T08:25:04Z,70
108,554.92,11,2020-02-05T07:23:07Z,82
109,954.11,8,2019-06-23T04:48:30Z,68
108,927.38,15,2019-07-10T09:41:19Z,80
107,381.93,2,2019-04-21T18:52:09Z,70
111,270.38,14,2019-06-14T09:37:41Z,88
108,280.41,8,2019-04-15T07:18:22Z,63
105,606.36,14,2019-05-24T13:19:51Z,97
115,635.21,2,2019-11-25T05:33:18Z,83
101,96.38,12,2019-02-06T10:28:03Z,82
107,733.03,14,2019-02-22T14:20:10Z,82
105,723.00,1,2020-01-30T22:55:10Z,82
114,959.34,9,2019-01-22T13:19:07Z,98
113,871.33,5,2019-01-23T01:43:42Z,92
105,351.93,7,2019-09-26T00:55:20Z,82
111,467.43,8,2019-02-25T02:09:43Z,91
100,39.04,9,2019-06-02T02:51:33Z,82
106,344.45,5,2019-11-21T15:48:09Z,85
107,634.85,7,2018-10-25T07:54:12Z,80
107,596.67,14,2018-11-09T08:18:42Z,66
110,664.41,12,2018-10-15T01:15:22Z,75
110,549.31,12,2019-06-04T20:40:55Z,97
108,62.57,13,2019-11-20T03:33:08Z,76
102,346.48,1,2020-01-31T06:56:47Z,80
108,527.04,14,2019-06-06T19:54:11Z,74
106,114.52,14,2019-12-19T19:37:25Z,95
106,97.19,13,2019-08-22T02:30:38Z,67
110,546.11,9,2020-02-08T19:33:17Z,70
109,430.64,6,2019-02-25T08:12:20Z,74
109,222.78,7,2019-11-21T14:52:27Z,89
104,558.33,14,2019-06-08T23:33:58Z,77
108,493.11,5,2019-02-16T04:07:14Z,93
109,234.57,15,2018-11-28T10:33:21Z,68
108,513.12,9,2018-10-13T06:06:21Z,72
106,148.56,7,2020-01-21T13:15:15Z,66
109,152.61,8,2019-09-10T00:30:10Z,68
106,238.89,1,2019-07-07T17:33:27Z,86
100,852.14,1,2019-01-11T23:42:29Z,67
112,106.42,2,2019-05-14T12:36:00Z,65
108,487.63,14,2019-01-24T08:42:07Z,85
102,76.84,15,2019-04-06T19:50:23Z,86
107,716.09,9,2019-02-22T10:09:41Z,96
114,599.11,8,2019-09-30T21:06:20Z,75
106,637.08,8,2019-08-07T20:00:39Z,74
112,550.81,15,2019-01-22T01:55:33Z,80
100,669.62,5,2018-10-06T21:07:59Z,80
109,897.97,6,2018-12-02T10:25:24Z,67
106,10.83,2,2019-03-01T08:06:48Z,68
100,496.47,9,2019-06-22T18:20:09Z,86
103,872.75,15,2019-04-06T15:50:09Z,90
112,544.94,14,2019-02-17T21:27:01Z,84
103,324.17,14,2019-08-29T04:40:46Z,84
102,248.79,1,2019-07-21T16:37:04Z,79
105,634.72,5,2019-12-01T10:51:47Z,72
104,602.53,7,2020-02-02T17:35:21Z,81
105,252.68,8,2019-07-23T01:34:07Z,78
112,928.13,2,2020-01-20T16:47:36Z,72
106,251.27,1,2019-10-22T19:04:35Z,81
104,34.94,8,2019-07-11T23:16:45Z,76
109,868.24,8,2019-11-27T03:41:32Z,66
101,977.69,1,2018-11-09T12:01:28Z,63
111,396.95,6,2018-10-04T10:54:10Z,91
104,189.00,5,2020-01-30T19:00:37Z,87
100,799.70,14,2019-03-12T19:45:26Z,66
109,134.64,13,2020-01-08T08:39:44Z,65
112,466.17,14,2019-03-10T15:17:31Z,69
108,880.63,7,2019-12-22T23:23:27Z,92
106,242.10,1,2019-01-31T09:14:43Z,63
111,451.49,7,2019-01-18T19:36:18Z,60
108,563.07,5,2019-12-18T19:13:44Z,85
111,312.16,9,2019-04-02T01:24:57Z,69
107,380.63,9,2019-11-20T05:39:00Z,63
111,205.08,15,2019-02-06T06:30:53Z,92
108,346.63,1,2019-05-12T17:11:35Z,61
105,636.99,7,2020-01-29T13:23:27Z,96
105,147.86,7,2019-04-21T02:16:48Z,82
101,536.73,7,2019-07-31T06:16:16Z,86
108,847.75,6,2019-07-31T05:29:59Z,81
100,133.12,8,2019-04-28T01:30:28Z,94
104,617.56,2,2018-10-06T04:47:06Z,76
102,554.55,1,2018-10-20T22:23:03Z,82
100,158.62,2,2019-04-09T00:05:05Z,72
108,474.60,6,2019-03-27T15:00:15Z,82
102,688.21,13,2019-10-28T05:22:37Z,96
100,799.85,15,2019-07-24T16:17:37Z,84
103,548.11,14,2018-11-20T00:27:23Z,86
114,956.97,1,2019-07-25T01:16:28Z,65
101,224.93,14,2019-04-06T11:35:11Z,77
113,437.01,2,2019-02-24T10:18:48Z,96
115,563.01,14,2019-07-26T09:32:49Z,82
115,875.78,1,2018-12-23T08:59:56Z,61
111,87.85,6,2019-04-15T05:45:49Z,87
106,389.44,6,2019-10-20T06:42:07Z,68
113,84.10,2,2019-07-28T22:06:15Z,99
110,47.23,5,2019-01-07T17:23:02Z,77
109,390.55,14,2019-11-04T21:37:55Z,93
108,104.89,2,2019-05-30T17:21:43Z,65
113,445.35,10,2019-06-20T19:50:28Z,82
108,82.93,15,2020-01-16T07:47:41Z,66
109,843.35,15,2019-04-15T00:12:14Z,82
109,584.92,14,2019-12-02T15:42:27Z,75
106,64.14,14,2019-04-26T00:28:52Z,72
109,230.75,10,2019-04-29T20:17:22Z,88
115,168.81,9,2018-10-31T00:07:46Z,86
103,544.01,2,2019-04-05T11:00:27Z,60
101,372.31,10,2019-02-04T09:18:08Z,62
109,834.49,1,2019-02-16T11:46:20Z,78
110,634.39,8,2019-02-08T19:17:22Z,72
108,157.96,7,2020-01-22T22:12:19Z,92
113,301.45,2,2019-09-17T16:00:40Z,81
105,876.24,14,2019-03-14T00:56:33Z,93
102,539.12,10,2019-11-09T02:25:50Z,83
102,677.35,14,2019-08-16T20:26:31Z,90
103,121.85,6,2019-06-01T09:34:18Z,80
100,762.61,15,2018-12-02T21:09:40Z,89
101,475.34,11,2018-12-17T21:46:00Z,76
108,326.16,14,2019-03-13T06:09:48Z,74
115,677.65,1,2019-08-05T09:19:01Z,82
110,64.26,10,2019-03-28T10:36:26Z,76
107,820.42,11,2019-10-16T18:44:17Z,97
115,648.12,8,2019-09-23T19:37:02Z,81
108,685.67,2,2018-10-10T01:55:53Z,72
115,892.62,8,2019-04-28T16:41:14Z,80
110,308.11,7,2019-08-03T16:17:52Z,97
109,728.90,2,2019-09-07T13:18:04Z,90
113,233.51,14,2019-05-05T22:15:03Z,64
111,120.82,15,2019-07-14T20:23:14Z,68
109,668.61,8,2019-05-31T19:40:19Z,96
107,865.08,1,2019-02-03T18:53:57Z,67
100,204.26,6,2019-02-05T22:34:29Z,63
109,303.00,15,2019-10-26T13:24:42Z,64
108,913.34,12,2019-05-23T18:03:10Z,70
107,918.11,15,2019-12-01T08:31:25Z,99
108,686.41,15,2018-12-02T07:25:50Z,87
102,187.63,2,2018-11-18T04:57:11Z,83
114,39.66,14,2018-11-02T15:27:31Z,96
106,926.76,14,2019-08-03T01:59:36Z,86
105,778.12,1,2019-11-05T01:43:59Z,95
107,533.02,1,2019-06-27T12:54:25Z,76
100,850.23,14,2019-08-04T23:44:16Z,85
109,261.27,5,2019-09-07T15:26:09Z,83
110,638.88,2,2019-07-09T05:33:02Z,93
109,448.58,6,2019-04-06T00:15:57Z,90
105,367.07,12,2019-02-10T03:07:36Z,68
114,259.53,9,2018-11-13T04:38:06Z,76
103,625.66,10,2018-10-29T10:04:28Z,94
109,662.11,10,2019-03-26T09:37:17Z,95
103,488.96,2,2019-02-01T12:10:07Z,98
104,101.80,1,2019-05-08T07:14:45Z,74
113,826.33,1,2019-12-02T18:37:40Z,78
100,222.92,5,2019-06-15T14:45:38Z,98
113,650.03,14,2018-11-01T04:04:56Z,60
113,813.88,15,2019-03-28T00:16:24Z,93
106,384.44,2,2019-03-11T13:23:39Z,62
102,342.60,2,2019-03-21T10:46:49Z,62
102,111.42,5,2019-07-10T14:23:56Z,86
107,183.47,7,2020-02-03T03:54:33Z,96
108,424.23,5,2019-06-19T06:59:00Z,88
103,894.66,15,2019-03-06T16:48:51Z,74
101,396.49,13,2019-10-15T19:01:04Z,95
102,848.37,1,2019-09-16T17:16:21Z,85
111,528.47,1,2019-03-16T06:01:40Z,93
115,52.20,1,2019-04-30T13:50:55Z,75
112,605.97,6,2019-09-28T21:31:10Z,91
108,24.34,13,2019-10-13T22:04:42Z,73
102,570.78,6,2019-10-22T10:15:16Z,60
104,660.24,9,2020-01-22T06:01:50Z,66
114,515.05,5,2019-06-07T04:34:21Z,93
102,506.93,1,2019-03-24T17:15:46Z,67
101,10.38,15,2019-07-25T20:28:58Z,64
101,606.00,14,2019-11-18T07:02:32Z,95
104,583.45,8,2019-09-02T18:40:04Z,79
114,348.19,13,2019-01-31T06:40:24Z,85
110,476.42,11,2018-11-17T09:38:08Z,91
100,475.08,14,2019-07-21T06:46:11Z,65
112,691.49,15,2019-01-22T07:42:56Z,85
112,537.50,8,2019-12-02T03:00:25Z,75
115,737.60,8,2019-10-02T20:46:34Z,94
101,591.07,2,2019-06-01T20:35:43Z,78
110,742.04,14,2019-08-24T11:20:20Z,65
113,463.70,1,2018-11-22T10:43:11Z,91
105,932.37,6,2019-02-11T05:33:51Z,61
111,325.87,7,2018-10-27T05:53:12Z,79
100,202.42,2,2019-03-02T19:24:40Z,70
110,268.47,5,2018-11-16T05:08:27Z,68
104,163.55,10,2019-10-31T11:09:06Z,75
111,657.12,9,2018-10-26T05:45:03Z,88
110,304.29,2,2018-10-19T16:51:52Z,65
110,583.21,11,2020-02-07T13:00:47Z,73
100,249.95,2,2020-02-06T18:55:15Z,77
106,677.78,5,2019-08-24T13:35:41Z,72
100,335.82,1,2019-05-18T17:33:32Z,93
115,756.82,14,2018-11-30T15:29:54Z,63
106,954.95,1,2019-12-08T14:44:40Z,87
112,193.22,12,2019-07-07T10:13:04Z,67
100,860.42,7,2019-01-02T11:28:59Z,64
113,731.57,12,2019-10-02T20:58:26Z,87
106,603.61,9,2018-11-11T12:45:03Z,65
102,781.73,13,2019-07-28T10:29:52Z,99
112,20.22,8,2019-09-17T00:54:19Z,94
111,863.49,2,2018-10-17T20:35:57Z,65
102,230.51,9,2019-12-11T02:41:54Z,97
104,705.65,10,2019-09-19T00:52:22Z,68
108,492.44,5,2019-10-24T02:28:04Z,78
106,598.42,13,2019-05-23T07:28:39Z,98
102,107.71,1,2019-12-11T08:34:52Z,91
112,22.65,9,2019-02-23T06:17:10Z,64
107,154.43,8,2018-12-02T12:33:44Z,61
111,489.61,9,2019-03-30T02:18:20Z,66
102,911.93,2,2019-07-10T17:12:35Z,85
100,347.88,15,2018-11-30T14:53:04Z,65
101,601.15,1,2019-07-20T21:41:00Z,88
115,80.04,1,2019-06-28T18:05:10Z,99
112,982.30,9,2018-10-03T06:26:48Z,97
114,679.81,15,2019-08-30T17:36:27Z,95
111,23.00,15,2019-01-01T11:13:25Z,77
104,412.08,9,2019-08-22T01:08:04Z,79
113,65.05,12,2018-10-16T10:08:28Z,80
108,284.59,1,2019-05-19T21:16:39Z,60
106,426.94,5,2019-02-21T15:50:47Z,76
115,732.78,5,2019-12-11T22:11:00Z,95
109,988.61,15,2019-06-23T18:47:05Z,97
109,914.59,8,2018-10-26T13:48:39Z,74
115,736.08,5,2019-02-08T02:35:46Z,78
115,535.85,14,2019-01-28T14:57:13Z,60
115,568.92,6,2019-05-27T16:44:25Z,93
109,289.79,12,2018-11-21T09:48:08Z,89
112,250.84,8,2018-11-27T13:21:56Z,70
103,345.91,1,2019-01-31T09:34:43Z,98
112,447.38,14,2019-07-13T18:29:46Z,93
112,624.99,9,2018-12-26T04:18:47Z,72
103,645.49,13,2019-06-13T23:25:11Z,70
115,345.67,8,2019-12-05T23:11:03Z,83
101,888.28,9,2019-04-04T00:40:51Z,73
110,285.97,1,2019-05-12T06:11:18Z,62
101,749.79,13,2019-10-29T10:20:09Z,71
103,776.83,8,2018-10-02T20:19:05Z,82
107,501.73,5,2019-11-22T05:41:21Z,88
115,491.68,6,2019-10-07T09:30:01Z,80
111,663.43,1,2018-11-21T02:07:57Z,97
104,486.46,12,2019-05-02T02:03:37Z,85
101,790.56,15,2019-03-25T01:22:00Z,90
104,575.86,15,2019-07-26T22:05:09Z,71
113,780.40,14,2019-10-29T06:45:28Z,89
114,734.72,11,2018-11-05T14:04:07Z,68
109,243.29,9,2019-09-30T20:04:58Z,67
101,352.17,8,2019-08-14T18:48:07Z,68
104,298.86,7,2019-12-30T06:17:41Z,70
107,190.92,7,2019-11-10T11:48:27Z,80
101,941.85,11,2019-04-10T13:52:02Z,64
101,911.84,5,2018-11-20T21:00:04Z,85
110,74.97,13,2018-12-24T05:41:31Z,67
113,986.53,8,2019-08-20T16:44:25Z,66
111,164.57,1,2019-02-03T01:26:13Z,97
106,122.11,15,2019-02-02T06:15:08Z,88
101,883.44,1,2019-09-09T09:59:46Z,83
113,720.16,1,2018-12-02T16:11:46Z,69
101,133.31,1,2019-09-07T23:48:09Z,64
112,901.08,1,2019-02-24T19:42:13Z,85
100,600.52,8,2019-06-14T21:28:48Z,78
106,815.35,1,2019-03-05T18:11:10Z,89
115,927.81,15,2019-12-07T23:27:41Z,91
103,452.42,7,2019-12-29T08:04:19Z,98
111,66.82,15,2019-03-08T11:59:29Z,85
112,162.84,9,2019-11-25T14:16:52Z,62
101,117.35,7,2019-01-01T13:29:59Z,65
109,613.64,9,2019-09-29T00:21:58Z,80
109,444.07,8,2019-01-06T03:16:06Z,62
103,533.31,10,2019-07-09T09:06:06Z,94
112,806.96,10,2019-03-01T08:21:44Z,60
105,816.58,8,2018-12-24T21:54:35Z,89
110,524.38,8,2019-11-01T17:19:58Z,91
112,888.19,14,2019-04-28T00:00:43Z,79
115,677.44,8,2019-07-30T04:23:36Z,74
109,841.19,10,2019-04-03T23:31:50Z,95
103,629.47,13,2018-11-29T11:53:34Z,86
106,978.50,13,2019-10-22T18:20:39Z,88
109,451.59,5,2018-10-03T14:02:08Z,68
107,23.62,7,2019-01-27T06:49:00Z,97
106,888.07,8,2019-09-22T16:22:42Z,77
103,151.07,7,2019-10-23T22:07:41Z,99
102,932.45,2,2018-12-23T05:36:27Z,71
101,941.42,1,2019-01-20T03:04:46Z,73
112,856.98,8,2019-04-30T11:30:56Z,65
104,246.16,8,2019-03-23T15:26:16Z,89
100,459.17,1,2019-04-15T13:44:58Z,72
115,945.72,15,2019-03-04T10:34:55Z,79
104,319.45,12,2019-09-12T10:38:22Z,67
114,880.14,1,2019-12-20T23:30:44Z,76
107,208.76,1,2018-11-14T22:00:14Z,90
103,926.48,11,2019-09-20T11:10:02Z,99
103,484.43,15,2019-08-18T13:32:05Z,70
115,990.22,2,2019-09-19T13:30:31Z,94
111,26.09,14,2019-12-05T06:38:21Z,96
113,870.54,5,2019-07-28T19:41:01Z,92
107,990.28,15,2019-07-14T13:24:42Z,76
110,932.10,14,2019-09-09T06:14:56Z,62
105,358.13,6,2019-08-24T10:59:18Z,84
105,938.95,15,2019-02-06T06:14:32Z,87
102,631.54,9,2019-04-29T18:58:43Z,66
115,998.89,8,2018-11-26T01:44:42Z,97
100,531.97,5,2019-09-06T18:22:20Z,82
114,569.38,9,2019-01-28T10:43:24Z,80
106,652.90,7,2018-10-30T22:25:09Z,73
107,31.78,8,2019-11-24T20:57:32Z,61
106,242.07,8,2019-03-18T14:33:16Z,67
103,904.80,15,2019-03-29T14:52:33Z,97
113,92.09,5,2019-06-27T08:59:18Z,83
111,722.34,7,2018-12-22T16:27:09Z,66
100,779.27,8,2019-06-24T03:45:36Z,62
106,565.48,2,2018-11-02T13:21:32Z,85
108,858.84,9,2019-12-10T22:47:58Z,86
115,941.19,7,2018-10-18T15:03:05Z,96
107,383.65,14,2019-03-08T10:47:43Z,80
109,757.06,12,2019-06-15T01:56:52Z,65
114,465.91,13,2019-03-16T21:53:33Z,89
112,338.56,14,2019-08-10T05:15:32Z,81
107,193.72,1,2019-08-19T09:34:29Z,93
100,565.37,12,2019-11-16T17:26:59Z,63
112,785.45,9,2019-07-22T07:54:51Z,87
105,970.15,1,2019-01-18T10:40:19Z,66
108,608.44,13,2019-01-30T03:28:06Z,77
103,885.34,14,2018-10-07T19:17:06Z,79
113,545.62,5,2020-02-02T13:02:23Z,81
111,177.49,8,2019-10-10T09:53:44Z,76
100,173.48,14,2019-10-13T06:54:43Z,85
114,102.54,13,2019-04-20T11:18:42Z,88
101,764.15,14,2018-12-11T04:42:17Z,61
112,193.39,10,2019-11-13T22:36:11Z,66
112,163.37,1,2019-07-16T00:10:48Z,70
103,702.84,15,2018-10-04T04:42:49Z,63
102,900.41,14,2018-11-14T11:42:29Z,62
107,433.61,8,2019-04-29T16:47:07Z,67
102,984.21,14,2019-12-24T19:57:32Z,92
110,270.40,1,2019-10-04T17:27:16Z,93
110,702.42,8,2019-05-03T03:44:27Z,62
110,986.78,1,2019-11-10T07:45:32Z,90
109,872.11,1,2019-02-02T17:34:26Z,74
112,533.90,5,2018-10-25T10:36:26Z,90
102,96.02,11,2019-10-01T14:44:44Z,85
114,283.00,5,2019-05-05T16:35:25Z,75
108,77.05,2,2019-03-05T02:29:24Z,83
104,814.09,10,2019-01-04T06:09:09Z,66
105,511.51,8,2019-10-13T21:59:02Z,84
100,108.34,8,2019-04-25T15:58:28Z,71
111,301.15,12,2019-07-01T07:45:07Z,90
113,469.99,2,2018-12-07T15:48:07Z,88
109,934.81,7,2019-12-18T12:53:25Z,93
112,458.42,13,2018-12-12T13:24:25Z,66
112,487.15,7,2019-11-16T01:48:26Z,90
101,611.51,5,2019-07-21T04:49:26Z,64
103,973.48,1,2019-05-18T17:25:11Z,90
103,782.09,11,2019-07-05T14:25:29Z,60
112,186.24,9,2019-10-06T13:48:05Z,99
103,653.31,7,2019-07-03T10:33:59Z,70
112,515.07,7,2018-11-07T06:21:10Z,96
108,106.72,14,2018-11-27T06:25:01Z,85
105,38.99,12,2019-01-31T00:54:33Z,69
111,678.78,14,2020-02-04T00:42:35Z,71
112,410.14,6,2019-10-19T15:23:06Z,77
102,601.04,12,2019-03-31T05:09:47Z,70
110,171.46,6,2019-12-02T14:16:30Z,96
109,779.32,1,2018-10-02T20:09:30Z,67
106,275.39,1,2019-04-01T02:36:26Z,80
100,133.15,15,2019-07-20T22:02:40Z,71
110,930.20,2,2020-01-24T11:25:02Z,72
102,461.64,14,2018-12-28T22:51:28Z,76
107,58.26,10,2019-07-26T12:09:16Z,60
100,705.42,7,2019-03-21T20:39:24Z,67
106,541.61,8,2019-02-09T08:20:12Z,97
111,518.56,5,2019-02-11T11:08:00Z,77
101,198.61,14,2020-01-29T20:09:53Z,86
115,855.88,7,2019-02-02T19:52:26Z,72
109,270.27,14,2019-04-22T10:18:26Z,97
102,391.13,15,2019-04-14T16:29:53Z,72
108,321.41,14,2019-02-10T07:24:17Z,71
115,98.74,1,2019-04-03T02:28:15Z,82
106,949.67,6,2019-07-22T22:21:35Z,88
108,156.24,14,2019-06-08T05:52:50Z,67
100,557.96,12,2019-09-08T20:37:51Z,67
102,139.60,14,2020-01-30T21:48:36Z,73
106,876.86,8,2019-09-01T13:06:14Z,85
108,703.96,7,2019-12-29T08:48:03Z,72
115,434.30,12,2019-11-30T03:37:00Z,80
109,186.34,11,2019-11-23T08:51:52Z,77
111,66.48,1,2019-05-29T02:20:12Z,71
108,109.60,5,2019-09-03T14:05:57Z,85
101,474.95,2,2018-11-13T04:21:44Z,87
110,634.09,9,2020-02-05T05:49:11Z,86
115,537.08,7,2019-11-23T01:25:55Z,97
107,390.94,15,2019-11-19T11:30:40Z,66
108,455.76,15,2018-10-17T06:37:12Z,60
111,181.09,8,2018-11-13T23:06:54Z,79
112,245.92,6,2019-02-22T05:59:36Z,85
115,601.77,10,2018-10-08T19:38:59Z,74
114,389.31,12,2019-07-29T22:56:28Z,76
100,222.69,1,2019-06-05T06:21:04Z,97
100,352.87,1,2019-10-19T14:28:00Z,68
115,563.42,10,2019-01-28T03:03:33Z,90
102,930.94,5,2019-01-18T10:01:02Z,70
104,940.13,14,2019-01-18T00:00:24Z,60
105,902.06,12,2018-11-26T08:58:13Z,79
103,420.01,7,2019-02-14T17:47:24Z,75
107,322.97,10,2019-06-29T22:23:42Z,87
105,124.50,5,2019-11-04T19:00:55Z,60
115,923.65,1,2019-09-20T14:14:05Z,87
104,738.66,8,2019-05-29T00:12:23Z,61
103,803.21,1,2019-12-23T16:52:33Z,65
103,663.06,14,2018-11-29T09:48:35Z,87
106,786.73,5,2019-11-10T03:14:33Z,73
106,392.49,1,2018-10-28T20:26:33Z,90
100,498.78,5,2019-02-19T02:52:52Z,86
111,867.14,2,2019-06-02T10:33:19Z,92
110,113.22,5,2019-03-14T18:56:48Z,87
105,199.23,14,2019-08-28T05:52:30Z,68
109,784.27,8,2019-11-14T12:56:57Z,61
102,68.10,15,2019-06-14T14:31:48Z,93
115,329.66,1,2019-11-22T07:28:48Z,92
108,621.51,7,2018-12-09T10:59:30Z,67
110,440.98,13,2019-09-16T07:55:27Z,84
101,566.38,5,2019-06-06T00:45:00Z,77
103,200.53,11,2018-11-02T17:59:23Z,74
114,291.06,6,2019-04-01T07:09:40Z,91
111,271.76,14,2019-10-16T15:41:34Z,63
114,810.41,1,2019-05-23T13:31:25Z,87
107,294.57,13,2019-05-02T10:30:32Z,73
105,129.95,5,2018-12-07T18:36:15Z,96
109,647.43,5,2018-10-31T07:28:13Z,88
114,845.58,13,2019-04-27T04:53:11Z,83
108,462.47,10,2019-06-07T23:11:31Z,65
103,618.80,5,2019-08-02T18:39:00Z,79
113,714.15,1,2018-12-04T04:51:16Z,94
114,251.85,8,2019-04-05T23:51:50Z,89
111,749.09,1,2019-02-28T12:08:55Z,99
105,727.69,12,2019-10-14T23:44:01Z,95
101,196.86,5,2019-08-17T23:40:35Z,96
110,863.76,9,2019-11-25T02:07:24Z,80
113,980.62,6,2018-10-28T23:02:49Z,84
112,907.61,15,2020-01-30T11:40:02Z,96
107,178.82,8,2018-11-17T23:50:40Z,69
100,361.45,1,2019-04-10T16:38:32Z,97
115,315.64,9,2019-11-19T03:30:07Z,71
110,466.44,5,2019-05-27T00:22:35Z,61
103,568.29,7,2020-01-30T00:32:15Z,63
108,217.11,9,2019-08-12T15:02:21Z,72
106,881.65,7,2020-01-05T11:28:17Z,84
106,860.96,2,2020-01-19T19:22:24Z,99
109,194.80,6,2019-08-13T16:01:32Z,94
111,711.79,12,2019-10-25T01:35:30Z,83
103,443.55,6,2019-08-28T07:46:45Z,70
107,571.85,2,2019-05-14T16:45:10Z,85
110,433.73,13,2019-03-15T05:58:55Z,90
100,802.96,6,2018-11-26T15:17:18Z,66
104,508.84,1,2019-03-23T18:36:43Z,84
102,758.93,15,2019-10-22T23:13:35Z,78
111,792.38,8,2019-03-03T18:22:11Z,64
107,169.78,15,2018-11-30T02:49:08Z,83
112,396.00,1,2019-09-13T17:23:52Z,94
102,656.66,1,2019-06-11T10:52:01Z,83
109,836.26,7,2018-12-27T10:30:30Z,73
105,57.65,8,2019-03-29T21:18:08Z,61
102,574.20,14,2019-01-04T01:54:13Z,86
103,780.90,7,2019-04-17T10:49:10Z,94
110,364.81,2,2019-12-13T10:53:22Z,63
106,683.66,14,2019-07-14T15:33:41Z,83
103,578.23,1,2019-11-14T00:59:06Z,67
100,378.28,7,2019-05-14T02:03:37Z,99
104,909.35,1,2018-10-17T05:55:12Z,81
111,293.09,1,2018-10-31T19:16:00Z,82
110,37.64,14,2019-02-03T01:05:57Z,62
105,905.26,1,2019-10-27T05:36:15Z,72
109,152.72,7,2019-12-11T06:52:00Z,64
110,317.73,6,2019-01-26T07:11:36Z,65
113,621.06,5,2018-12-13T06:05:29Z,75
100,543.74,2,2019-10-16T01:03:17Z,73
106,301.77,1,2019-02-03T17:01:09Z,80
104,212.34,1,2019-08-26T09:39:59Z,89
110,234.97,8,2019-04-05T05:46:21Z,81
111,751.51,7,2019-11-08T04:42:33Z,63
109,47.91,2,2020-01-22T17:08:31Z,89
104,915.14,14,2019-11-02T14:09:15Z,89
108,134.17,7,2018-10-31T02:15:03Z,62
113,436.19,7,2019-08-04T11:57:56Z,72
112,29.30,13,2018-12-29T00:25:32Z,95
101,471.33,15,2019-05-30T16:36:43Z,92
115,712.81,2,2019-01-28T09:30:18Z,87
115,541.22,6,2018-11-04T03:44:39Z,82
104,221.13,2,2018-12-02T20:21:07Z,91
102,217.86,2,2019-01-04T18:34:21Z,75
107,952.05,15,2019-12-28T05:31:31Z,83
100,858.26,6,2019-08-29T12:42:52Z,87
113,213.29,8,2019-04-11T03:54:04Z,88
107,670.26,13,2018-12-16T20:10:58Z,61
100,936.31,12,2020-02-07T13:24:48Z,83
115,734.69,9,2019-05-20T16:46:16Z,90
109,962.05,8,2019-01-16T02:56:11Z,91
104,675.80,1,2019-09-03T07:34:21Z,89
107,271.96,6,2019-01-09T23:33:36Z,62
111,753.95,9,2019-05-19T07:58:37Z,88
109,48.99,1,2020-02-03T15:45:39Z,60
108,30.39,1,2019-01-20T07:40:21Z,68
105,930.01,6,2019-02-14T06:24:31Z,76
112,494.60,5,2019-07-02T03:40:08Z,78
114,600.15,2,2019-01-10T00:24:30Z,94
106,359.47,1,2019-08-29T22:36:10Z,67
105,608.62,8,2019-08-29T12:50:07Z,82
103,462.61,7,2019-12-07T07:08:54Z,70
101,822.99,13,2018-11-01T09:06:07Z,63
105,472.24,15,2020-02-01T15:48:20Z,81
101,667.62,8,2019-03-30T14:58:24Z,95
105,58.97,7,2019-08-21T19:56:22Z,94
114,745.19,14,2019-01-04T18:08:09Z,84
107,578.07,6,2019-10-08T23:32:46Z,82
108,607.76,8,2018-12-28T20:31:59Z,86
115,999.42,15,2020-01-02T21:54:27Z,67
104,751.76,5,2019-10-16T02:02:58Z,69
112,572.14,10,2018-10-10T23:53:28Z,60
103,184.62,9,2019-12-01T22:16:47Z,80
115,83.52,12,2019-08-15T19:15:21Z,73
106,981.47,2,2019-06-22T17:11:07Z,86
104,437.39,1,2018-12-01T06:24:29Z,78
110,960.98,6,2020-01-17T23:02:03Z,66
113,62.08,2,2019-09-28T06:47:54Z,62
112,871.26,8,2019-03-24T23:09:14Z,72
113,625.45,5,2019-11-04T09:43:23Z,83
109,516.48,14,2019-10-07T16:01:36Z,71
103,160.57,14,2018-10-17T19:52:31Z,83
111,529.16,14,2019-02-25T21:20:14Z,64
106,132.97,13,2019-02-20T16:04:18Z,86
111,838.88,1,2019-04-01T20:46:22Z,76
101,142.30,8,2020-01-15T23:23:10Z,92
114,441.60,10,2018-10-01T17:52:34Z,80
115,929.04,2,2020-01-23T19:15:17Z,76
112,533.05,12,2018-12-23T12:34:03Z,83
114,403.54,1,2018-10-12T07:09:53Z,84
107,465.71,8,2019-11-17T13:08:38Z,60
111,652.34,9,2018-11-24T11:56:56Z,79
101,556.33,12,2019-05-01T14:52:49Z,69
110,286.92,11,2018-10-28T04:02:43Z,66
109,749.14,1,2019-06-14T11:51:10Z,79
108,997.18,7,2019-01-29T15:22:54Z,65
103,436.99,11,2019-02-19T12:54:07Z,93
107,132.83,11,2019-05-03T19:49:50Z,82
103,467.10,10,2019-11-27T07:37:27Z,61
104,976.12,7,2018-12-30T19:32:08Z,61
114,12.52,1,2019-06-04T10:47:50Z,97
109,630.65,5,2020-01-16T00:24:46Z,67
115,434.52,10,2019-03-02T22:14:30Z,97
104,273.65,8,2019-04-30T00:02:13Z,82
101,382.30,12,2019-10-23T19:06:25Z,81
107,226.73,8,2019-05-21T03:27:30Z,83
101,580.75,8,2019-04-12T17:46:39Z,72
111,759.82,8,2019-07-24T05:40:46Z,76
100,448.06,15,2019-05-13T02:53:20Z,87
111,695.55,15,2018-10-02T01:36:41Z,74
106,30.01,8,2019-09-10T23:26:38Z,94
